ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,EXAME,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,DESDOBRAMENTO,STATUS,TIPOPESSOA,VITIMAFATAL,NATURALIDADE,NACIONALIDADE,SEXO,DATANASCIMENTO,IDADE,ESTADOCIVIL,PROFISSAO,GRAUINSTRUCAO,CORCUTIS,NATUREZAVINCULADA,TIPOVINCULO,RELACIONAMENTO,PARENTESCO,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR
2022,2548,2548/2022,1/10/2022 18:42,1/10/2022 18:42,1/10/2022,15:00,A TARDE,1/10/2022,1/10/2022 18:42,Desconhecida,Não,,Avenida Martins Fontes,2372,Esplanada dos Barreiros,S.VICENTE,SP,"-239,605,715","-464,088,864",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.S.VICENTE,02º D.P. SÃO VICENTE,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,EJC4229,SP,S.VICENTE,Branco,CHERY/TIGGO 2 1.5 LOOK,2019,2020,UTILITÁRIO,1,Samsung
2022,2548,2548/2022,1/10/2022 18:42,1/10/2022 18:42,1/10/2022,15:00,A TARDE,1/10/2022,1/10/2022 18:42,Desconhecida,Não,,Avenida Martins Fontes,2372,Esplanada dos Barreiros,S.VICENTE,SP,"-239,605,715","-464,088,864",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.S.VICENTE,02º D.P. SÃO VICENTE,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,RTO7D86,MG,BELO HORIZONTE,Branco,CITROEN/C4CACTUS FEEL AT,2021,2022,AUTOMOVEL,1,Samsung
2022,2548,2548/2022,1/10/2022 18:42,1/10/2022 18:42,1/10/2022,15:00,A TARDE,1/10/2022,1/10/2022 18:42,Desconhecida,Não,,Avenida Martins Fontes,2372,Esplanada dos Barreiros,S.VICENTE,SP,"-239,605,715","-464,088,864",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.S.VICENTE,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,2548,2548/2022,1/10/2022 18:42,1/10/2022 18:42,1/10/2022,15:00,A TARDE,1/10/2022,1/10/2022 18:42,Desconhecida,Não,,Avenida Martins Fontes,2372,Esplanada dos Barreiros,S.VICENTE,SP,"-239,605,715","-464,088,864",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.S.VICENTE,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,EJC4229,SP,S.VICENTE,Branco,CHERY/TIGGO 2 1.5 LOOK,2019,2020,UTILITÁRIO,1,Samsung
2022,2548,2548/2022,1/10/2022 18:42,1/10/2022 18:42,1/10/2022,15:00,A TARDE,1/10/2022,1/10/2022 18:42,Desconhecida,Não,,Avenida Martins Fontes,2372,Esplanada dos Barreiros,S.VICENTE,SP,"-239,605,715","-464,088,864",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.S.VICENTE,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,RTO7D86,MG,BELO HORIZONTE,Branco,CITROEN/C4CACTUS FEEL AT,2021,2022,AUTOMOVEL,1,Samsung
2022,2549,2549/2022,1/10/2022 19:23,1/10/2022 19:23,1/10/2022,16:30,A TARDE,1/10/2022,1/10/2022 19:23,Conhecida,Não,,AVENIDA PÉRSIO DE QUEIRÓS FILHO,790,CATIAPOA,S.VICENTE,SP,"-23,959,745,026","-46,388,823,854",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.S.VICENTE,01º D.P. SÃO VICENTE,Ato infracional,A.I.-Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,2556,2556/2022,1/10/2022 19:46,1/10/2022 19:46,1/10/2022,16:30,A TARDE,1/10/2022,1/10/2022 19:46,Desconhecida,Não,,AVENIDA PRESIDENTE WILSON,1,JOSE MENINO,SANTOS,SP,"-2,396,842,241","-46,351,889,123",Via pública,,BO PARA INVESTIGAÇÃO,CPJ SANTOS,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Ato infracional,A.I.-Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Ato infracional,A.I.-Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Ato infracional,Resistência (art. 329),,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Ato infracional,Resistência (art. 329),,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,2557,2557/2022,2/10/2022 6:21,2/10/2022 6:21,8/9/2022,2:00,DE MADRUGADA,8/9/2022,2/10/2022 6:21,Conhecida,Sim,2307/2022 - 40010,Avenida Bernardino de Campos,613,Pompéia,SANTOS,SP,"-23,965,417","-463,389,121",Comércio e serviços,,BO PARA FLAGRANTE,CPJ SANTOS,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1714072,1714072/2022,2/10/2022 8:16,2/10/2022 8:16,21/09/2022,13:00,A TARDE,1/10/2022,2/10/2022 8:16,Desconhecida,Não,,Avenida Presidente Kenedy,6220,Vila Tupi,PRAIA GRANDE,SP,"-240,222,115","-464,691,491",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1714134,1714134/2022,2/10/2022 10:05,2/10/2022 10:05,1/10/2022,13:10,A TARDE,1/10/2022,2/10/2022 10:05,Desconhecida,Não,,"Avenida Senador Pinheiro Machado, 48",48,Vila Mathias,SANTOS,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1714355,1714355/2022,2/10/2022 12:01,2/10/2022 12:01,1/10/2022,18:15,A NOITE,1/10/2022,2/10/2022 12:01,Desconhecida,Não,,RUA DAIR BORGES,550,BOQUEIRAO,PRAIA GRANDE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,4914,4914/2022,2/10/2022 12:24,2/10/2022 12:24,2/10/2022,9:30,PELA MANHÃ,2/10/2022,2/10/2022 12:24,Desconhecida,Não,,AVENIDA ADEMAR DE BARROS,1531,JARDIM HELENA MARIA,GUARUJA,SP,"-23,991,327,116","-462,779,598,019,999",Comércio e serviços,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO-OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1714401,1714401/2022,2/10/2022 12:33,2/10/2022 12:33,1/10/2022,16:30,A TARDE,1/10/2022,2/10/2022 12:33,Desconhecida,Não,,AVENIDA MARIO DAIGE,120,JARDIM BOA ESPERANÇA,GUARUJA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1714417,1714417/2022,2/10/2022 12:43,2/10/2022 12:43,1/1/2022,18:00,A NOITE,1/10/2022,2/10/2022 12:43,Desconhecida,Não,,Avenida Antônio Emmerich,962,Vila Cascatinha,S.VICENTE,SP,"-239,582,141","-463,759,294",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1714512,1714512/2022,2/10/2022 13:38,2/10/2022 13:38,1/10/2022,17:30,A TARDE,1/10/2022,2/10/2022 13:38,Desconhecida,Não,,Rua Claudio Cesar de Aguiar Mauriz,85,Centro,BERTIOGA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.BERTIOGA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1714527,1714527/2022,2/10/2022 13:43,2/10/2022 13:43,1/10/2022,20:00,A NOITE,1/10/2022,2/10/2022 13:43,Desconhecida,Não,,AVENIDA PRESIDENTE WILSON,2197,JOSE MENINO,SANTOS,SP,"-239,688,686,459,938","-463,561,309,524,614",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Asus
2022,1714527,1714527/2022,2/10/2022 13:43,2/10/2022 13:43,1/10/2022,20:00,A NOITE,1/10/2022,2/10/2022 13:43,Desconhecida,Não,,AVENIDA PRESIDENTE WILSON,2197,JOSE MENINO,SANTOS,SP,"-239,688,686,459,938","-463,561,309,524,614",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,4916,4916/2022,2/10/2022 13:54,2/10/2022 13:54,2/10/2022,9:15,PELA MANHÃ,2/10/2022,2/10/2022 13:54,Desconhecida,Não,,RUA CIRO ALVES,14,JARDIM TRÊS MARIAS,GUARUJA,SP,"-239,854,730,549,999","-462,386,585,359,999",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,4916,4916/2022,2/10/2022 13:54,2/10/2022 13:54,2/10/2022,9:15,PELA MANHÃ,2/10/2022,2/10/2022 13:54,Desconhecida,Não,,RUA CIRO ALVES,14,JARDIM TRÊS MARIAS,GUARUJA,SP,"-239,854,730,549,999","-462,386,585,359,999",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,DIR0F39,SP,GUARUJA,Branco,FIAT/MOBI LIKE,2020,2020,AUTOMOVEL,1,Samsung
2022,4916,4916/2022,2/10/2022 13:54,2/10/2022 13:54,2/10/2022,9:15,PELA MANHÃ,2/10/2022,2/10/2022 13:54,Desconhecida,Não,,RUA CIRO ALVES,14,JARDIM TRÊS MARIAS,GUARUJA,SP,"-239,854,730,549,999","-462,386,585,359,999",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,4916,4916/2022,2/10/2022 13:54,2/10/2022 13:54,2/10/2022,9:15,PELA MANHÃ,2/10/2022,2/10/2022 13:54,Desconhecida,Não,,RUA CIRO ALVES,14,JARDIM TRÊS MARIAS,GUARUJA,SP,"-239,854,730,549,999","-462,386,585,359,999",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,DIR0F39,SP,GUARUJA,Branco,FIAT/MOBI LIKE,2020,2020,AUTOMOVEL,1,Samsung
2022,1714659,1714659/2022,2/10/2022 14:20,2/10/2022 14:20,1/10/2022,18:35,A NOITE,1/10/2022,2/10/2022 14:20,Desconhecida,Não,,Avenida Vicente de Carvalho,74,Gonzaga,SANTOS,SP,"-239,698,687","-46,331,375",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,4621,4621/2022,2/10/2022 14:53,2/10/2022 14:53,1/10/2022,11:20,PELA MANHÃ,2/10/2022,2/10/2022 14:53,Desconhecida,Não,,,0,CIBRATEL II,ITANHAEM,SP,,,Condominio Residencial,,ENCAMINHAMENTO DP ÁREA DO FATO,01º D.P. CARAPICUIBA,02º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1715009,1715009/2022,2/10/2022 15:43,2/10/2022 15:43,1/10/2022,14:30,A TARDE,2/10/2022,2/10/2022 15:43,Desconhecida,Não,,AVENIDA MARTINS FONTES,2372,CENTRO,S.VICENTE,SP,"-239,628,423,737,555","-463,873,137,282,426",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,3629,3629/2022,2/10/2022 18:24,2/10/2022 18:24,2/10/2022,17:00,A TARDE,2/10/2022,2/10/2022 18:24,Desconhecida,Não,,AVENIDA DOM PEDRO II,443,CIDADE NOVA PERUIBE,PERUIBE,SP,"-243,042,417,259,999","-46,979,131,122",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1715459,1715459/2022,2/10/2022 19:28,2/10/2022 19:29,2/10/2022,6:45,PELA MANHÃ,2/10/2022,2/10/2022 19:28,Desconhecida,Não,,RUA TRINTA E OITO,50,PARQUE CONTINENTAL,S.VICENTE,SP,"-2,395,554,912,692","-4,645,379,621,964",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
