ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,EXAME,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,DESDOBRAMENTO,STATUS,TIPOPESSOA,VITIMAFATAL,NATURALIDADE,NACIONALIDADE,SEXO,DATANASCIMENTO,IDADE,ESTADOCIVIL,PROFISSAO,GRAUINSTRUCAO,CORCUTIS,NATUREZAVINCULADA,TIPOVINCULO,RELACIONAMENTO,PARENTESCO,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR
2023,40093,40093/2023,2/2/2023 13:40,2/2/2023 13:40,30/01/2023,19:40,A NOITE,2/2/2023,2/2/2023 13:40,Desconhecida,Não,,Rua Lauro Ribeiro da Silva,300,Jardim Raphael,BERTIOGA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,DEL.SEC.SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,118,118/2023,2/2/2023 17:28,2/2/2023 17:28,2/2/2023,14:25,A TARDE,2/2/2023,2/2/2023 17:28,Desconhecida,Não,,RUA ÁLVARO PÉRES,38,MARAPE,SANTOS,SP,"-239,623,695,289,999","-463,493,850,359,999",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,02º D.P. SANTOS,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,868,868/2023,6/2/2023 11:00,6/2/2023 11:00,28/01/2023,13:30,A TARDE,28/01/2023,6/2/2023 11:00,Desconhecida,Não,672/2023 - 40203,Avenida Vereador Lydio Martins Corrêa,0,Vila Zilda,GUARUJA,SP,"-239,763,453","-462,521,404",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.GUARUJA,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - INTERIOR DE VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,868,868/2023,6/2/2023 11:00,6/2/2023 11:00,28/01/2023,13:30,A TARDE,28/01/2023,6/2/2023 11:00,Desconhecida,Não,672/2023 - 40203,Avenida Vereador Lydio Martins Corrêa,0,Vila Zilda,GUARUJA,SP,"-239,763,453","-462,521,404",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.GUARUJA,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - INTERIOR DE VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,195458,195458/2023,6/2/2023 12:03,6/2/2023 12:03,5/2/2023,20:00,A NOITE,5/2/2023,6/2/2023 12:03,Desconhecida,Não,,PRAÇA WASHIGNTON,81,JOSE MENINO,SANTOS,SP,"-2,396,491,771,671","-463,495,284,571,242",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,196171,196171/2023,6/2/2023 13:04,6/2/2023 13:04,5/2/2023,21:20,A NOITE,6/2/2023,6/2/2023 13:04,Desconhecida,Não,,ACESSO AVENIDA MINISTRO MARCOS FREIRE,176,SÍTIO DO CAMPO,PRAIA GRANDE,SP,"-24,000,495,413","-4,641,664,159",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,596,596/2023,6/2/2023 14:03,6/2/2023 14:03,5/2/2023,21:00,A NOITE,6/2/2023,6/2/2023 14:03,Desconhecida,Não,,Avenida Anchieta,1,Vista Linda,BERTIOGA,SP,"-237,994,518","-46,022,942",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.BERTIOGA,DEL.POL.BERTIOGA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,878,878/2023,6/2/2023 14:40,6/2/2023 14:40,3/2/2023,6:30,PELA MANHÃ,6/2/2023,6/2/2023 14:40,Desconhecida,Não,,AVENIDA DOM PEDRO I,2000,JARDIM SANTA ISABEL,GUARUJA,SP,"-239,825,980,529,999","-462,334,604,869,999",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,293,293/2023,6/2/2023 15:37,6/2/2023 15:37,5/2/2023,,A NOITE,6/2/2023,6/2/2023 15:37,Desconhecida,Não,,RUA OSCÁR PEREIRA DA SILVA,0,BELAS ARTES,ITANHAEM,SP,"-24,189,415,255","-468,139,387,759,999",Via pública,,BO PARA INVESTIGAÇÃO,02º D.P. ITANHAEM,02º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Outros
2023,197894,197894/2023,6/2/2023 15:44,6/2/2023 15:44,30/01/2023,14:00,A TARDE,6/2/2023,6/2/2023 15:44,Desconhecida,Não,,AVENIDA DIVISÓRIA,30,VILA SAO JORGE,SANTOS,SP,"-239,517,771,948,941","-463,713,731,474,394",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,05º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,43857,43857/2023,6/2/2023 16:40,6/2/2023 16:40,2/2/2023,5:30,DE MADRUGADA,4/2/2023,6/2/2023 16:40,Desconhecida,Não,,RUA NOVE DE JULHO,100,MIRIM,PRAIA GRANDE,SP,"-24,032,396,099","-464,874,951,529,999",Via pública,,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA 3,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,43884,43884/2023,6/2/2023 16:55,6/2/2023 16:55,5/2/2023,14:30,A TARDE,5/2/2023,6/2/2023 16:55,Desconhecida,Não,,RUA JOSÉ DA SILVA MACHADO,294,TUPI,PRAIA GRANDE,SP,"-240,200,511,696,896","-464,560,771,624,827",Via pública,,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA 3,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,43953,43953/2023,6/2/2023 17:14,6/2/2023 17:14,4/2/2023,,A NOITE,5/2/2023,6/2/2023 17:14,Desconhecida,Não,,AVENIDA VINTE E QUATRO DE DEZEMBRO,400,CENTRO,PERUIBE,SP,"-243,205,905,515","-470,042,042,281,249",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DELEGACIA ELETRONICA 3,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Asus
2023,198992,198992/2023,6/2/2023 17:45,6/2/2023 17:45,5/2/2023,23:00,A NOITE,6/2/2023,6/2/2023 17:45,Desconhecida,Não,,Avenida Rui Barbosa,5975,Santa Terezinha,ITANHAEM,SP,"-241,557,592","-467,363,259",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,199283,199283/2023,6/2/2023 18:16,6/2/2023 18:16,5/2/2023,2:35,DE MADRUGADA,6/2/2023,6/2/2023 18:16,Desconhecida,Não,,Estrada Bertioga,50,Balneario Praia do Perequê,GUARUJA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,899,899/2023,6/2/2023 23:53,6/2/2023 23:53,6/2/2023,22:10,A NOITE,6/2/2023,6/2/2023 23:53,Desconhecida,Não,,Avenida Presidente Castelo Branco,21264,Solemar,PRAIA GRANDE,SP,"-24,081,567","-465,906,962",Lazer e recreação,,ENCAMINHAMENTO DP ÁREA DO FATO,CPJ PRAIA GRANDE,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,573,573/2023,7/2/2023 0:18,7/2/2023 0:18,6/2/2023,22:00,A NOITE,6/2/2023,7/2/2023 0:18,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,1500,Centro,PERUIBE,SP,"-243,254,647","-469,961,045",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,573,573/2023,7/2/2023 0:18,7/2/2023 0:18,6/2/2023,22:00,A NOITE,6/2/2023,7/2/2023 0:18,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,1500,Centro,PERUIBE,SP,"-243,254,647","-469,961,045",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,898,898/2023,7/2/2023 1:31,7/2/2023 1:31,6/2/2023,0:00,DE MADRUGADA,7/2/2023,7/2/2023 1:31,Desconhecida,Não,,RUA LUÍS CUSTÓDIO DO VALE,1,JARDIM MAR E CÉU,GUARUJA,SP,"-23,977,111,721","-46,193,335,111",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,FEX7H76,SP,GUARUJA,Prata,HONDA/CIVIC LXS,2012,2013,AUTOMOVEL,1,Samsung
2023,201267,201267/2023,7/2/2023 7:52,7/2/2023 7:52,6/2/2023,13:25,A TARDE,6/2/2023,7/2/2023 7:52,Desconhecida,Não,,RUA ÁLVARO ALVIN,57,EMBARE,SANTOS,SP,"-239,686,270,737,407","-46,313,820,751,037",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,44428,44428/2023,7/2/2023 8:59,7/2/2023 8:59,2/2/2023,5:30,DE MADRUGADA,4/2/2023,7/2/2023 8:59,Desconhecida,Não,43857/2023 - 900023,RUA NOVE DE JULHO,100,MIRIM,PRAIA GRANDE,SP,"-24,032,396,099","-464,874,951,529,999",Via pública,,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA 3,01º D.P. PRAIA GRANDE-VL. TUPI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,44457,44457/2023,7/2/2023 9:09,7/2/2023 9:09,5/2/2023,14:30,A TARDE,5/2/2023,7/2/2023 9:09,Desconhecida,Não,43884/2023 - 900023,RUA JOSÉ DA SILVA MACHADO,294,TUPI,PRAIA GRANDE,SP,"-240,200,511,696,896","-464,560,771,624,827",Via pública,,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA 3,01º D.P. PRAIA GRANDE-VL. TUPI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,245,245/2023,7/2/2023 9:24,7/2/2023 9:24,3/2/2023,14:00,A TARDE,7/2/2023,7/2/2023 9:24,Desconhecida,Não,,RUA SANTOS DUMONT,489,JARDIM BOA ESPERANÇA,GUARUJA,SP,"-23,970,460,389","-46,278,327,509",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,103º D.P. COHABII/ITAQU.,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - INTERIOR DE VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,484,484/2023,7/2/2023 10:27,7/2/2023 10:27,30/01/2023,8:00,PELA MANHÃ,30/01/2023,7/2/2023 10:27,Desconhecida,Não,402/2023 - 40207,,0,Centro,MONGAGUA,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,DEL.POL.MONGAGUA,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,484,484/2023,7/2/2023 10:27,7/2/2023 10:27,30/01/2023,8:00,PELA MANHÃ,30/01/2023,7/2/2023 10:27,Desconhecida,Não,402/2023 - 40207,,0,Centro,MONGAGUA,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,DEL.POL.MONGAGUA,Localização e/ou Devolução,Entrega de veículo localizado/apreendido,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,3,Samsung
2023,484,484/2023,7/2/2023 10:27,7/2/2023 10:27,30/01/2023,8:00,PELA MANHÃ,30/01/2023,7/2/2023 10:27,Desconhecida,Não,402/2023 - 40207,,0,Centro,MONGAGUA,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,DEL.POL.MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,484,484/2023,7/2/2023 10:27,7/2/2023 10:27,30/01/2023,8:00,PELA MANHÃ,30/01/2023,7/2/2023 10:27,Desconhecida,Não,402/2023 - 40207,,0,Centro,MONGAGUA,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,DEL.POL.MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,3,Samsung
2023,201851,201851/2023,7/2/2023 10:28,7/2/2023 10:28,6/2/2023,8:00,PELA MANHÃ,6/2/2023,7/2/2023 10:28,Desconhecida,Não,,Rua Luiz Ferreira Saturnino,130,Samarita,S.VICENTE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Outros
2023,202127,202127/2023,7/2/2023 11:13,7/2/2023 11:13,30/01/2023,22:40,A NOITE,30/01/2023,7/2/2023 11:13,Desconhecida,Não,164599/2023 - 900020,Rua Jaime Lino dos Santos,290,Savoy,ITANHAEM,SP,"-241,663,618","-467,774,184",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,17,17/2023,7/2/2023 17:34,7/2/2023 17:34,7/2/2023,15:20,A TARDE,7/2/2023,7/2/2023 17:34,Conhecida,Não,,Avenida Presidente Wilson,26,Gonzaga,SANTOS,SP,"-239,691,265","-463,333,938",Via pública,,ENCAM FEBEM/V.INFAN.JUVENTUDE,DEL.INF.JUV. SANTOS,07º D.P. SANTOS,Ato infracional,A.I.-Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,204433,204433/2023,7/2/2023 18:33,7/2/2023 18:33,12/1/2023,3:00,DE MADRUGADA,6/2/2023,7/2/2023 18:33,Desconhecida,Não,,RUA DOUTOR CESÁRIO DA MOTA,17,BOQUEIRAO,SANTOS,SP,"-239,626,716,505,172","-463,231,310,098,735",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,364,364/2023,7/2/2023 18:37,7/2/2023 18:37,4/2/2023,14:00,A TARDE,7/2/2023,7/2/2023 18:37,Desconhecida,Não,,AVENIDA TANCREDO NEVES,400,SÍTIO CACHOEIRA,GUARUJA,SP,"-239,817,314,859,999","-462,617,332,139,999",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,07ª DDM ITAQUERA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,590,590/2023,7/2/2023 20:54,7/2/2023 20:54,7/2/2023,19:20,A NOITE,7/2/2023,7/2/2023 20:54,Desconhecida,Não,,Rua Erasmo Pinheiro Ribas,321,Centro,PERUIBE,SP,"-243,232,255","-469,963,128",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,592,592/2023,7/2/2023 21:18,7/2/2023 21:18,5/2/2023,20:00,A NOITE,5/2/2023,7/2/2023 21:18,Desconhecida,Não,548/2023 - 40208,,0,Bairro dos Prados,PERUIBE,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,2,Samsung
2023,592,592/2023,7/2/2023 21:18,7/2/2023 21:18,5/2/2023,20:00,A NOITE,5/2/2023,7/2/2023 21:18,Desconhecida,Não,548/2023 - 40208,,0,Bairro dos Prados,PERUIBE,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,BDG5D82,SP,PERUIBE,Branco,CHEVROLET/S10 HC DD4A,2019,2020,CAMINHONETE,2,Samsung
2023,592,592/2023,7/2/2023 21:18,7/2/2023 21:18,5/2/2023,20:00,A NOITE,5/2/2023,7/2/2023 21:18,Desconhecida,Não,548/2023 - 40208,,0,Bairro dos Prados,PERUIBE,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - RESIDENCIA,,Consumado,,,,,,,,,,,,,,,,FPH4480,SP,PERUIBE,Vermelho,HONDA/XRE 300,2015,2015,MOTOCICLO,2,Samsung
2023,592,592/2023,7/2/2023 21:18,7/2/2023 21:18,5/2/2023,20:00,A NOITE,5/2/2023,7/2/2023 21:18,Desconhecida,Não,548/2023 - 40208,,0,Bairro dos Prados,PERUIBE,SP,,,Residência,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,2,Samsung
