ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,EXAME,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,DESDOBRAMENTO,STATUS,TIPOPESSOA,VITIMAFATAL,NATURALIDADE,NACIONALIDADE,SEXO,DATANASCIMENTO,IDADE,ESTADOCIVIL,PROFISSAO,GRAUINSTRUCAO,CORCUTIS,NATUREZAVINCULADA,TIPOVINCULO,RELACIONAMENTO,PARENTESCO,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR
2023,8878,8878/2023,1/1/2023 4:40,1/1/2023 4:40,1/1/2023,1:45,DE MADRUGADA,1/1/2023,1/1/2023 4:40,Desconhecida,Não,,ESTRADA DO GUARARUNA,1475,AREA RURAL SUL,PERUIBE,SP,"-24,420,660,229","-47,113,659,809",Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,8882,8882/2023,1/1/2023 4:44,1/1/2023 4:44,1/1/2023,1:15,DE MADRUGADA,1/1/2023,1/1/2023 4:44,Desconhecida,Não,,RUA VENEZUELA,82,GUILHERMINA,PRAIA GRANDE,SP,"-240,101,251,827,595","-464,348,921,075,696",Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,8886,8886/2023,1/1/2023 4:46,1/1/2023 4:46,1/1/2023,1:20,DE MADRUGADA,1/1/2023,1/1/2023 4:46,Desconhecida,Não,,PRAÇA LIONS,1888,GUILHERMINA,PRAIA GRANDE,SP,"-240,135,855,889,999","-46,419,599,046",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,8890,8890/2023,1/1/2023 4:48,1/1/2023 4:48,31/12/2022,23:40,A NOITE,1/1/2023,1/1/2023 4:48,Desconhecida,Não,,Avenida Dom Pedro I,77,Balneario Itaguaí,MONGAGUA,SP,"-241,325,177","-466,914,461",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,8891,8891/2023,1/1/2023 4:49,1/1/2023 4:49,31/12/2022,23:40,A NOITE,1/1/2023,1/1/2023 4:49,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,9965,Balneario Itaguaí,MONGAGUA,SP,"-241,325,919","-46,691,211",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,8893,8893/2023,1/1/2023 4:51,1/1/2023 4:51,1/1/2023,1:30,DE MADRUGADA,1/1/2023,1/1/2023 4:51,Desconhecida,Não,,Avenida Conselheiro Nébias,766,Paquetá,SANTOS,SP,"-239,678,282","-463,244,135",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,52,52/2023,1/1/2023 5:04,1/1/2023 5:04,31/12/2022,18:00,A NOITE,1/1/2023,1/1/2023 5:04,Desconhecida,Não,,RUA CHILE,676,JARDIM SANTA GENOVEVA,GUARUJA,SP,"-239,859,878,239,999","-46,231,958,231",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.SEC.2ª CAMPINAS-PLANTÃO,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,8918,8918/2023,1/1/2023 5:13,1/1/2023 5:13,31/12/2022,20:20,A NOITE,31/12/2022,1/1/2023 5:13,Desconhecida,Não,,RUA JOAQUIM TÁVORA,52,ENCRUZILHADA,SANTOS,SP,"-239,498,509,415,384","-46,326,312,654",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,18,18/2023,1/1/2023 5:21,1/1/2023 5:21,31/12/2022,21:40,A NOITE,1/1/2023,1/1/2023 5:21,Ignorado,Não,,RUA NOVE DE JULHO,63,MARAPE,SANTOS,SP,"-23,952,403,349","-46,347,641,199",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,CPJ SANTOS,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,FXO2D58,SP,PRAIA GRANDE,Prata,CHEV/PRISMA 1.4MT LT,2018,2018,AUTOMOVEL,1,Samsung
2023,39,39/2023,1/1/2023 5:29,1/1/2023 5:29,1/1/2023,0:20,DE MADRUGADA,1/1/2023,1/1/2023 5:29,Conhecida,Sim,,AVENIDA MIGUEL ESTÉFANO,1000,JARDIM VIRGINIA,GUARUJA,SP,"-239,853,821,209,999","-462,098,935,499,999",Lazer e recreação,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Ato infracional,A.I.-Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,39,39/2023,1/1/2023 5:29,1/1/2023 5:29,1/1/2023,0:20,DE MADRUGADA,1/1/2023,1/1/2023 5:29,Conhecida,Sim,,AVENIDA MIGUEL ESTÉFANO,1000,JARDIM VIRGINIA,GUARUJA,SP,"-239,853,821,209,999","-462,098,935,499,999",Lazer e recreação,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Ato infracional,A.I.-Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,39,39/2023,1/1/2023 5:29,1/1/2023 5:29,1/1/2023,0:20,DE MADRUGADA,1/1/2023,1/1/2023 5:29,Conhecida,Sim,,AVENIDA MIGUEL ESTÉFANO,1000,JARDIM VIRGINIA,GUARUJA,SP,"-239,853,821,209,999","-462,098,935,499,999",Lazer e recreação,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,39,39/2023,1/1/2023 5:29,1/1/2023 5:29,1/1/2023,0:20,DE MADRUGADA,1/1/2023,1/1/2023 5:29,Conhecida,Sim,,AVENIDA MIGUEL ESTÉFANO,1000,JARDIM VIRGINIA,GUARUJA,SP,"-239,853,821,209,999","-462,098,935,499,999",Lazer e recreação,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,8942,8942/2023,1/1/2023 5:40,1/1/2023 5:40,1/1/2023,0:07,DE MADRUGADA,1/1/2023,1/1/2023 5:40,Desconhecida,Não,,RUA AMAZONAS,103,LOT JOÃO BATISTA JULIÃO,GUARUJA,SP,"-239,837,176,576,094","-462,073,616,702,762",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,8943,8943/2023,1/1/2023 5:40,1/1/2023 5:40,1/1/2023,1:00,DE MADRUGADA,1/1/2023,1/1/2023 5:40,Desconhecida,Não,,AVENIDA PRESIDENTE CASTELO BRANCO,6690,MIRIM,PRAIA GRANDE,SP,"-240,382,752,683,421","-464,961,080,404,473",Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,8944,8944/2023,1/1/2023 5:41,1/1/2023 5:41,1/1/2023,0:20,DE MADRUGADA,1/1/2023,1/1/2023 5:41,Desconhecida,Não,,PRAÇA LIONS,1888,GUILHERMINA,PRAIA GRANDE,SP,"-240,135,855,889,999","-46,419,599,046",Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,8945,8945/2023,1/1/2023 5:43,1/1/2023 5:43,31/12/2022,19:36,A NOITE,31/12/2022,1/1/2023 5:43,Desconhecida,Não,,Rua José Borges Neto,10,Nova Mirim,PRAIA GRANDE,SP,"-240,288,612","-464,955,502",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,8953,8953/2023,1/1/2023 5:48,1/1/2023 5:48,31/12/2022,21:30,A NOITE,1/1/2023,1/1/2023 5:48,Desconhecida,Não,,RUA INÁCIO MIGUEL ESTÉFANO,532,JARDIM SÃO MANUEL,GUARUJA,SP,"-239,853,298,633,749","-462,431,781,895,161",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,8955,8955/2023,1/1/2023 5:51,1/1/2023 5:51,31/12/2022,23:20,A NOITE,1/1/2023,1/1/2023 5:51,Desconhecida,Não,,"Avenida Nossa Senhora de Fátima, 474",1,Agenor de Campos,MONGAGUA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,8964,8964/2023,1/1/2023 6:02,1/1/2023 6:02,31/12/2022,14:00,A TARDE,31/12/2022,1/1/2023 6:02,Desconhecida,Não,,RUA POLIDORO DE OLIVEIRA BITENCOURT,300,ESPLANADA DOS BARREIROS,S.VICENTE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,46,46/2023,1/1/2023 6:09,1/1/2023 6:09,1/1/2023,2:30,DE MADRUGADA,1/1/2023,1/1/2023 6:09,Desconhecida,Não,,RUA AYMOREES,180,JARDIM MARABÁ,MONGAGUA,SP,"-2,412,810,244","-466,828,049,539,999",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,01º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,50,50/2023,1/1/2023 7:38,1/1/2023 7:38,1/1/2023,4:10,DE MADRUGADA,1/1/2023,1/1/2023 7:38,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,10000,ITAGUAÍ,MONGAGUA,SP,"-241,156,535","-466,586,604",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,51,51/2023,1/1/2023 7:56,1/1/2023 7:56,1/1/2023,0:00,DE MADRUGADA,1/1/2023,1/1/2023 7:56,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,10300,AGENOR DE CAMPOS,MONGAGUA,SP,"-241,156,535","-466,586,604",Lazer e recreação,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,01º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,41,41/2023,1/1/2023 8:03,1/1/2023 8:03,1/1/2023,3:14,DE MADRUGADA,1/1/2023,1/1/2023 8:03,Conhecida,Sim,,AVENIDA GENERAL MONTEIRO DE BARROS,1,PRAIA DO GUARUJÁ,GUARUJA,SP,"-2,400,467,083","-46,267,617,074",Via pública,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Ato infracional,A.I.-Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,54,54/2023,1/1/2023 8:35,1/1/2023 8:35,1/1/2023,2:40,DE MADRUGADA,1/1/2023,1/1/2023 8:35,Desconhecida,Não,,RUA GIACO MOZORZI,50,VILA TRENS,MONGAGUA,SP,"-240,933,467,739,999","-46,624,527,217",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,DEL.POL.MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,55,55/2023,1/1/2023 8:44,1/1/2023 8:44,1/1/2023,4:30,DE MADRUGADA,1/1/2023,1/1/2023 8:44,Desconhecida,Não,,Avenida Olávo Bilac,65,Vila Oceanopolis,MONGAGUA,SP,"-241,094,085","-466,581,443",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,01º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,56,56/2023,1/1/2023 9:10,1/1/2023 9:10,1/1/2023,1:40,DE MADRUGADA,1/1/2023,1/1/2023 9:10,Desconhecida,Não,,Avenida Governador Mário Covas Júnior,10086,,MONGAGUA,SP,"-241,156,535","-466,586,604",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,01º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,62,62/2023,1/1/2023 10:06,1/1/2023 10:06,1/1/2023,0:00,DE MADRUGADA,1/1/2023,1/1/2023 10:06,Desconhecida,Não,,AVENIDA GOVERNADOR MARIO COVAS JÚNIOR,10181,PARQUE VERDE MAR,MONGAGUA,SP,"-24,141,291,741","-46,706,525,014",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,62,62/2023,1/1/2023 10:06,1/1/2023 10:06,1/1/2023,0:00,DE MADRUGADA,1/1/2023,1/1/2023 10:06,Desconhecida,Não,,AVENIDA GOVERNADOR MARIO COVAS JÚNIOR,10181,PARQUE VERDE MAR,MONGAGUA,SP,"-24,141,291,741","-46,706,525,014",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,2544,2544/2023,1/1/2023 10:47,1/1/2023 10:47,31/12/2022,,A TARDE,31/12/2022,1/1/2023 10:47,Desconhecida,Não,,Rua das Laranjeiras,134,Balneario Praia do Pernambuco,GUARUJA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,2554,2554/2023,1/1/2023 11:00,1/1/2023 11:00,1/1/2023,0:10,DE MADRUGADA,1/1/2023,1/1/2023 11:00,Desconhecida,Não,,AVENIDA PRESIDENTE WILSON,136,JOSE MENINO,SANTOS,SP,"-239,677,984,432,255","-463,463,764,130,177",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2023,73,73/2023,1/1/2023 11:02,1/1/2023 11:02,1/1/2023,7:30,PELA MANHÃ,1/1/2023,1/1/2023 11:02,Desconhecida,Não,,RUA RIO SERCHIO,1,ESPLANADA DOS BARREIROS,S.VICENTE,SP,"-23,966,375,517","-4,640,344,721",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,CPJ PRAIA GRANDE,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,73,73/2023,1/1/2023 11:02,1/1/2023 11:02,1/1/2023,7:30,PELA MANHÃ,1/1/2023,1/1/2023 11:02,Desconhecida,Não,,RUA RIO SERCHIO,1,ESPLANADA DOS BARREIROS,S.VICENTE,SP,"-23,966,375,517","-4,640,344,721",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,CPJ PRAIA GRANDE,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,9140,9140/2023,1/1/2023 11:08,1/1/2023 11:08,30/12/2022,21:00,A NOITE,31/12/2022,1/1/2023 11:08,Desconhecida,Não,,RUA MARTIM AFONSO DE SOUZA,345,AVIAÇÃO,PRAIA GRANDE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2023,34,34/2023,1/1/2023 11:25,1/1/2023 11:25,31/12/2022,23:00,A NOITE,1/1/2023,1/1/2023 11:25,Desconhecida,Não,,Avenida Presidente Vargas,1393,Centro,ITANHAEM,SP,"-241,846,538","-467,846,977",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.SEC.ITANHAEM PLANTÃO,01º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2023,45,45/2023,1/1/2023 11:45,1/1/2023 11:45,1/1/2023,4:00,DE MADRUGADA,1/1/2023,1/1/2023 11:45,Conhecida,Sim,,AVENIDA MIGUEL ESTÉFANO,1,CIDADE ATLÂNTICA,GUARUJA,SP,"-239,858,733,459,999","-462,219,878,999,999",Via pública,,BO PARA FLAGRANTE,DEL.POL.GUARUJA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2023,64,64/2023,1/1/2023 11:56,1/1/2023 11:56,31/12/2022,23:55,A NOITE,1/1/2023,1/1/2023 11:56,Desconhecida,Não,,Rua João Gravanik,42,Balneario Itaguaí,MONGAGUA,SP,"-241,324,644","-466,928,047",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.MONGAGUA,02º D.P. MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,EFE5C22,SP,S.PAULO,Branco,HONDA/CB600F HORNET,2008,2008,MOTOCICLO,1,Motorola
