ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,EXAME,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,DESDOBRAMENTO,STATUS,TIPOPESSOA,VITIMAFATAL,NATURALIDADE,NACIONALIDADE,SEXO,DATANASCIMENTO,IDADE,ESTADOCIVIL,PROFISSAO,GRAUINSTRUCAO,CORCUTIS,NATUREZAVINCULADA,TIPOVINCULO,RELACIONAMENTO,PARENTESCO,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR
2022,618,618/2022,1/11/2022 12:00,1/11/2022 12:00,30/10/2022,15:30,A TARDE,1/11/2022,1/11/2022 12:00,Desconhecida,Não,,Dr. Fernando Nascimento Araújo,0,Enseada,GUARUJA,SP,"-219,867,806","-494,872,858",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PIRAJUI,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1875606,1875606/2022,1/11/2022 12:02,1/11/2022 12:02,30/10/2022,18:06,A NOITE,31/10/2022,1/11/2022 12:02,Desconhecida,Não,,Rua Tapajós,101,Vila Tupi,PRAIA GRANDE,SP,"-240,240,614","-46,461,651",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1875894,1875894/2022,1/11/2022 12:26,1/11/2022 12:26,30/10/2022,19:00,A NOITE,31/10/2022,1/11/2022 12:26,Desconhecida,Não,,RUA MANOEL CABREIRA NEGRETE,183,CAIÇARA,PRAIA GRANDE,SP,"-240,511,954,465,296","-465,320,973,213,666",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,2022,2022/2022,1/11/2022 12:45,1/11/2022 12:45,31/10/2022,,A NOITE,1/11/2022,1/11/2022 12:45,Desconhecida,Não,,Rua Urcezino Ferreira,4,Boca da Barra,ITANHAEM,SP,"-241,859,189","-467,941,103",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. ITANHAEM,01º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,185930,185930/2022,1/11/2022 13:21,1/11/2022 13:21,30/10/2022,0:20,DE MADRUGADA,1/11/2022,1/11/2022 13:21,Desconhecida,Não,,AVENIDA MIGUEL ESTÉFANO,4250,JARDIM VIRGINIA,GUARUJA,SP,"-239,854,973,393,888","-462,092,847,392,777",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1877136,1877136/2022,1/11/2022 14:39,1/11/2022 14:39,30/10/2022,22:00,A NOITE,31/10/2022,1/11/2022 14:39,Desconhecida,Não,,AVENIDA PENEDO,27,VILA JOQUEI CLUBE,S.VICENTE,SP,"-239,511,557,005,087","-463,911,651,702,533",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,184649,184649/2022,1/11/2022 14:59,1/11/2022 14:59,2/10/2022,22:30,A NOITE,3/10/2022,1/11/2022 14:59,Desconhecida,Não,153868/2022 - 900023,Avenida Marginal,159,Jardim Rio Branco,S.VICENTE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,184672,184672/2022,1/11/2022 15:07,1/11/2022 15:07,9/10/2022,20:10,A NOITE,11/10/2022,1/11/2022 15:07,Desconhecida,Não,162474/2022 - 900023,Avenida Marginal,4427,Jardim Rio Branco,S.VICENTE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,185177,185177/2022,1/11/2022 15:19,1/11/2022 15:19,30/10/2022,16:00,A TARDE,30/10/2022,1/11/2022 15:19,Desconhecida,Não,183532/2022 - 900023,Avenida Presidente Castelo Branco,9127,Mirim,PRAIA GRANDE,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,01º D.P. PRAIA GRANDE-VL. TUPI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1877874,1877874/2022,1/11/2022 16:02,1/11/2022 16:02,30/10/2022,15:00,A TARDE,1/11/2022,1/11/2022 16:02,Desconhecida,Não,,AVENIDA PRINCIPAL,12,AREA RURAL,CUBATAO,SP,"-238,750,457,689,036","-464,426,095,808,261",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. CUBATÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1878235,1878235/2022,1/11/2022 16:44,1/11/2022 16:44,31/10/2022,17:52,A TARDE,31/10/2022,1/11/2022 16:44,Desconhecida,Não,,AVENIDA PEDRO DE TOLÊDO,20,GONZAGUINHA,S.VICENTE,SP,"-23,968,905,242","-463,796,550,751,029",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,184735,184735/2022,1/11/2022 17:08,1/11/2022 17:08,21/10/2022,18:33,A NOITE,22/10/2022,1/11/2022 17:08,Desconhecida,Não,174150/2022 - 900023,Avenida Conselheiro Nébias,324,Vila Mathias,SANTOS,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,04º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1878530,1878530/2022,1/11/2022 17:14,1/11/2022 17:14,31/10/2022,17:40,A TARDE,31/10/2022,1/11/2022 17:14,Desconhecida,Não,,Avenida Antônio Rodrigues,14,Centro,S.VICENTE,SP,"-239,689,349","-46,378,413",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,3809,3809/2022,1/11/2022 17:20,1/11/2022 17:20,30/10/2022,19:30,A NOITE,1/11/2022,1/11/2022 17:20,Desconhecida,Não,,Rua Padre Anchieta,278,Centro,MONGAGUA,SP,"-240,934,446","-466,160,401",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.ITAPECERICA DA SERRA,DEL.POL.MONGAGUA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,186484,186484/2022,1/11/2022 17:52,1/11/2022 17:52,20/04/2022,18:13,A NOITE,1/11/2022,1/11/2022 17:52,Desconhecida,Não,,RUA PAU-BRASIL,753,TREVO,PRAIA GRANDE,SP,"-240,336,614,958,889","-465,245,055,021,111",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - ESTABELECIMENTO COMERCIAL,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1871292,1871292/2022,1/11/2022 18:11,1/11/2022 18:11,24/10/2022,13:10,A TARDE,24/10/2022,1/11/2022 18:11,Desconhecida,Não,1836746/2022 - 900020,RUA VIRIATO CORRÊA DA COSTA,403,SANTA MARIA,SANTOS,SP,"-239,413,711,955,384","-463,704,347,147,692",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,05º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Positivo
2022,1880389,1880389/2022,1/11/2022 22:41,1/11/2022 22:41,31/10/2022,19:32,A NOITE,31/10/2022,1/11/2022 22:41,Desconhecida,Não,,Rua Doutor Gastão Vidigal,49,Jabaquara,SANTOS,SP,"-23,940,891","-463,362,801",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1880665,1880665/2022,2/11/2022 0:56,2/11/2022 0:56,31/10/2022,19:30,A NOITE,31/10/2022,2/11/2022 0:56,Desconhecida,Não,,RUA DOUTOR GASTÃO VIDIGAL,37,JABAQUARA,SANTOS,SP,"-239,419,809,284,615","-463,362,638,406,153",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1880834,1880834/2022,2/11/2022 4:34,2/11/2022 4:34,30/10/2022,22:28,A NOITE,31/10/2022,2/11/2022 4:34,Desconhecida,Não,,"Avenida Presidente Kennedy, 11496",1234,Caiçara,PRAIA GRANDE,SP,,,Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1880897,1880897/2022,2/11/2022 4:54,2/11/2022 4:54,8/10/2022,15:40,A TARDE,1/11/2022,2/11/2022 4:54,Desconhecida,Não,,Avenida Nações Unidas,847,Vila Margarida,S.VICENTE,SP,"-239,664,025","-464,055,432",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1880902,1880902/2022,2/11/2022 4:57,2/11/2022 4:57,29/10/2022,8:32,PELA MANHÃ,31/10/2022,2/11/2022 4:57,Desconhecida,Não,,RUA FRANCISCO REBOLO,396,CIDADE ATLÂNTICA,GUARUJA,SP,"-2,397,938,350,904","-462,241,188,097,599",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1880915,1880915/2022,2/11/2022 5:00,2/11/2022 5:00,31/10/2022,18:40,A NOITE,1/11/2022,2/11/2022 5:00,Desconhecida,Não,,ACESSO AVENIDA DOUTOR ROBERTO DE ALMEIDA,6429,GUILHERMINA,PRAIA GRANDE,SP,"-240,086,555,299,999","-46,437,530,088",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1877875,1877875/2022,2/11/2022 10:38,2/11/2022 10:38,30/10/2022,15:00,A TARDE,1/11/2022,2/11/2022 10:38,Desconhecida,Não,1877874/2022 - 900020,AVENIDA PRINCIPAL,12,AREA RURAL,CUBATAO,SP,"-238,750,457,689,036","-464,426,095,808,261",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. CUBATÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1881181,1881181/2022,2/11/2022 11:51,2/11/2022 11:51,31/10/2022,22:15,A NOITE,1/11/2022,2/11/2022 11:51,Desconhecida,Não,,Avenida Harry Forssell,153,Corumbá,ITANHAEM,SP,"-241,857,376","-468,169,369",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,LG
2022,2889,2889/2022,2/11/2022 13:35,2/11/2022 13:35,30/10/2022,16:00,A TARDE,2/11/2022,2/11/2022 13:35,Desconhecida,Não,,Avenida Manoel da Nóbrega,800,Itararé,S.VICENTE,SP,"-239,697,152","-463,647,289",Via pública,,BO PARA INVESTIGAÇÃO,DEL.POL.S.VICENTE,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1881549,1881549/2022,2/11/2022 15:47,2/11/2022 15:47,30/10/2022,17:00,A TARDE,1/11/2022,2/11/2022 15:47,Desconhecida,Não,,AVENIDA MARECHAL DEODORO DA FONSECA,752,CENTRO,GUARUJA,SP,"-23,997,798,256,875","-46,257,931,019,125",Outros,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1881607,1881607/2022,2/11/2022 16:14,2/11/2022 16:14,1/11/2022,11:45,PELA MANHÃ,1/11/2022,2/11/2022 16:14,Desconhecida,Não,,RUA DORIVALDO FRANCISCO LORIA,10119,MIRIM,PRAIA GRANDE,SP,"-24,038,969,197","-464,978,909,669,999",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Asus
2022,1881819,1881819/2022,2/11/2022 17:51,2/11/2022 17:51,1/11/2022,19:00,A NOITE,1/11/2022,2/11/2022 17:51,Desconhecida,Não,,RUA ALFREDO ALBERTINE,176,MARAPE,SANTOS,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,FVH6006,SP,LIMEIRA,Preta,FIAT/ARGO DRIVE 1.3,2018,2018,AUTOMOVEL,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,FVH6G06,PR,PORTO VITORIA,Branco,VOLVO/FH 460 6X2T,2015,2016,CAMINHÃO TRATOR,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,SDW0D78,PR,PORTO VITORIA,Preta,SR/GUERRA ABERTA G3T113,2022,2023,SEMI-REBOQUE,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Localização e/ou Devolução,Localização/Apreensão e Entrega de veículo,,Consumado,,,,,,,,,,,,,,,,SDW0D79,PR,PORTO VITORIA,Preta,SR/GUERRA ABERTA G3T113,2022,2023,SEMI-REBOQUE,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,FVH6006,SP,LIMEIRA,Preta,FIAT/ARGO DRIVE 1.3,2018,2018,AUTOMOVEL,1,LG
2022,1430,1430/2022,2/11/2022 18:21,2/11/2022 18:21,24/10/2022,1:30,DE MADRUGADA,24/10/2022,2/11/2022 18:21,Desconhecida,Não,1410/2022 - 30409,Rodovia Régis Bittencourt,385,Pedro Barros,MIRACATU,SP,"-2,419,437","-473,612,109",Comércio e serviços,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.JUQUITIBA,DEL.POL.MIRACATU,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,FVH6G06,PR,PORTO VITORIA,Branco,VOLVO/FH 460 6X2T,2015,2016,CAMINHÃO TRATOR,1,LG
