ANO_BO,NUM_BO,NUMERO_BOLETIM,BO_INICIADO,BO_EMITIDO,DATAOCORRENCIA,HORAOCORRENCIA,PERIDOOCORRENCIA,DATACOMUNICACAO,DATAELABORACAO,BO_AUTORIA,FLAGRANTE,NUMERO_BOLETIM_PRINCIPAL,LOGRADOURO,NUMERO,BAIRRO,CIDADE,UF,LATITUDE,LONGITUDE,DESCRICAOLOCAL,EXAME,SOLUCAO,DELEGACIA_NOME,DELEGACIA_CIRCUNSCRICAO,ESPECIE,RUBRICA,DESDOBRAMENTO,STATUS,TIPOPESSOA,VITIMAFATAL,NATURALIDADE,NACIONALIDADE,SEXO,DATANASCIMENTO,IDADE,ESTADOCIVIL,PROFISSAO,GRAUINSTRUCAO,CORCUTIS,NATUREZAVINCULADA,TIPOVINCULO,RELACIONAMENTO,PARENTESCO,PLACA_VEICULO,UF_VEICULO,CIDADE_VEICULO,DESCR_COR_VEICULO,DESCR_MARCA_VEICULO,ANO_FABRICACAO,ANO_MODELO,DESCR_TIPO_VEICULO,QUANT_CELULAR,MARCA_CELULAR
2022,3177,3177/2022,1/9/2022 11:07,1/9/2022 11:07,28/08/2022,6:15,PELA MANHÃ,30/08/2022,1/9/2022 11:07,Desconhecida,Não,3176/2022 - 40208,Avenida Governador Mário Covas Júnior,3735,Centro,PERUIBE,SP,"-243,254,647","-469,961,045",Lazer e recreação,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Outros
2022,3177,3177/2022,1/9/2022 11:07,1/9/2022 11:07,28/08/2022,6:15,PELA MANHÃ,30/08/2022,1/9/2022 11:07,Desconhecida,Não,3176/2022 - 40208,Avenida Governador Mário Covas Júnior,3735,Centro,PERUIBE,SP,"-243,254,647","-469,961,045",Lazer e recreação,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,DEL.POL.PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,2102,2102/2022,1/9/2022 11:26,1/9/2022 11:26,1/9/2022,5:50,DE MADRUGADA,1/9/2022,1/9/2022 11:26,Desconhecida,Não,,Rua José Bonifácio,257,Centro,S.VICENTE,SP,"-239,685,904","-463,853,752",Via pública,,BO PARA INVESTIGAÇÃO,01º D.P. SÃO VICENTE,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1555474,1555474/2022,1/9/2022 11:45,1/9/2022 11:45,31/08/2022,7:00,PELA MANHÃ,31/08/2022,1/9/2022 11:45,Desconhecida,Não,,RUA ÁURELIANO COUTINHO,100,EMBARE,SANTOS,SP,"-239,686,155,679,245","-463,169,639,582,641",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1555974,1555974/2022,1/9/2022 12:11,1/9/2022 12:11,31/08/2022,21:00,A NOITE,31/08/2022,1/9/2022 12:11,Desconhecida,Não,,AVENIDA WILSOM,401,GONZAGUINHA,S.VICENTE,SP,"-239,661,931,008,064","-463,800,689,627,096",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1556099,1556099/2022,1/9/2022 12:30,1/9/2022 12:30,31/08/2022,19:50,A NOITE,31/08/2022,1/9/2022 12:30,Desconhecida,Não,,Rua Benígno Antônio Pimenta,56,Cidade Náutica,S.VICENTE,SP,"-239,456,741","-464,121,193",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1556322,1556322/2022,1/9/2022 13:05,1/9/2022 13:05,31/08/2022,12:20,A TARDE,1/9/2022,1/9/2022 13:05,Desconhecida,Não,,Rua Jacob Emmerich,249,Centro,S.VICENTE,SP,"-239,683,067","-463,845,169",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Outros
2022,121317,121317/2022,1/9/2022 13:40,1/9/2022 13:40,30/08/2022,2:00,DE MADRUGADA,1/9/2022,1/9/2022 13:40,Desconhecida,Não,,Avenida Santos Dumont,1570,Sítio Paecara (Vicente de Carvalho),GUARUJA,SP,"-23,954,681","-462,913,291",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,870,870/2022,1/9/2022 13:48,1/9/2022 13:48,31/08/2022,23:00,A NOITE,1/9/2022,1/9/2022 13:48,Desconhecida,Não,869/2022 - 40286,Avenida Doutor Esmeraldo Soares Tarquíni,1036,Parque das Bandeiras,S.VICENTE,SP,"-239,860,137","-464,830,433",Via pública,,BO PARA REGISTRO,03º D.P. SÃO VICENTE,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1556766,1556766/2022,1/9/2022 14:26,1/9/2022 15:09,31/08/2022,19:00,A NOITE,1/9/2022,1/9/2022 14:26,Desconhecida,Não,,RUA DOUTOR BATISTA PEREIRA,265,MACUCO,SANTOS,SP,"-2,395,799,232,804","-463,174,597,423,599",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1557144,1557144/2022,1/9/2022 15:45,1/9/2022 15:45,31/08/2022,6:50,PELA MANHÃ,1/9/2022,1/9/2022 15:45,Desconhecida,Não,,Avenida Doutor Epitácio Pessoa,149,Boqueirão,SANTOS,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1557483,1557483/2022,1/9/2022 16:47,1/9/2022 16:47,31/08/2022,14:50,A TARDE,1/9/2022,1/9/2022 16:47,Desconhecida,Não,,PRAÇA FRANKLIN DELANO ROSELVELT,72,PONTA DA PRAIA,SANTOS,SP,"-239,890,100,719,999","-463,019,031,109,999",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,3207,3207/2022,1/9/2022 17:38,1/9/2022 17:38,1/9/2022,12:00,PELA MANHÃ,1/9/2022,1/9/2022 17:38,Desconhecida,Não,,RUA VINTE E NOVE,100,JD MARCIA,PERUIBE,SP,"-24,288,021,445","-469,767,305,789,999",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1557742,1557742/2022,1/9/2022 17:46,1/9/2022 17:46,31/08/2022,19:00,A NOITE,1/9/2022,1/9/2022 17:46,Desconhecida,Não,,Avenida Dom Pedro II,855,Cidade Ocian,PRAIA GRANDE,SP,"-240,246,177","-464,804,694",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Multilaser
2022,2105,2105/2022,1/9/2022 17:51,1/9/2022 17:51,21/08/2022,21:00,A NOITE,25/08/2022,1/9/2022 17:51,Desconhecida,Não,2050/2022 - 40284,ACESSO AVENIDA AIRTON SENNA DA SILVA,500,ITARARE,S.VICENTE,SP,"-239,700,381,869,999","-46,367,283,227",Via pública,,BO PARA INVESTIGAÇÃO,01º D.P. SÃO VICENTE,DEL.POL.S.VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,3196,3196/2022,1/9/2022 20:42,1/9/2022 20:42,28/07/2022,21:00,A NOITE,28/07/2022,1/9/2022 20:42,Conhecida,Não,2718/2022 - 40208,AVENIDA LUCIANO DE BONA,10,TRES MARIAS,PERUIBE,SP,"-24,294,058,691","-46,977,064,061",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,121920,121920/2022,2/9/2022 1:15,2/9/2022 1:15,1/9/2022,22:40,A NOITE,2/9/2022,2/9/2022 1:15,Desconhecida,Não,,AVENIDA BARTOLOMEU DE GUSMÃO,7,BOQUEIRAO,SANTOS,SP,"-239,738,330,874,913","-463,219,740,399,256",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,07º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,1557743,1557743/2022,2/9/2022 8:14,2/9/2022 8:14,31/08/2022,19:00,A NOITE,1/9/2022,2/9/2022 8:14,Desconhecida,Não,1557742/2022 - 900020,Avenida Dom Pedro II,855,Cidade Ocian,PRAIA GRANDE,SP,"-240,246,177","-464,804,694",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. PRAIA GRANDE-VL. TUPI,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Multilaser
2022,1555796,1555796/2022,2/9/2022 8:15,2/9/2022 8:15,31/08/2022,4:00,DE MADRUGADA,31/08/2022,2/9/2022 8:15,Desconhecida,Não,1553352/2022 - 900020,Rodovia Cônego Domênico Rangoni,8100,Vila Áurea (Vicente de Carvalho),GUARUJA,SP,,,Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,01º D.P. GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,3208,3208/2022,2/9/2022 8:55,2/9/2022 8:55,1/9/2022,12:00,PELA MANHÃ,1/9/2022,2/9/2022 8:55,Desconhecida,Não,3207/2022 - 40208,RUA VINTE E NOVE,100,JD MARCIA,PERUIBE,SP,"-24,288,021,445","-469,767,305,789,999",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,2919,2919/2022,2/9/2022 9:17,2/9/2022 9:17,2/9/2022,2:00,DE MADRUGADA,2/9/2022,2/9/2022 9:17,Desconhecida,Não,,AVENIDA ANTÔNIO BERNARDO,3852,HUMAITA,S.VICENTE,SP,"-239,457,058,039,999","-46,463,516,882",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. DIADEMA,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,JAI4H00,RS,GUAIBA,Branco,VOLVO/FH 460 6X2T,2020,2020,CAMINHÃO,1,Motorola
2022,2919,2919/2022,2/9/2022 9:17,2/9/2022 9:17,2/9/2022,2:00,DE MADRUGADA,2/9/2022,2/9/2022 9:17,Desconhecida,Não,,AVENIDA ANTÔNIO BERNARDO,3852,HUMAITA,S.VICENTE,SP,"-239,457,058,039,999","-46,463,516,882",Via pública,,APRECIAÇÃO DO DELEGADO TITULAR,01º D.P. DIADEMA,03º D.P. SÃO VICENTE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,JAI6H00,RS,GUAIBA,Branco,SR/RODOTECNICA SRT TQ2,2020,,SEMI-REBOQUE,1,Motorola
2022,1561193,1561193/2022,2/9/2022 9:31,2/9/2022 9:31,1/9/2022,21:30,A NOITE,1/9/2022,2/9/2022 9:31,Desconhecida,Não,,AVENIDA DA SAUDADE,139,JARDIM SÃO MANUEL,GUARUJA,SP,"-239,892,506,057,559","-462,430,327,486,742",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,DEL.POL.GUARUJA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1522,1522/2022,2/9/2022 10:29,2/9/2022 10:29,26/08/2022,,A NOITE,29/08/2022,2/9/2022 10:29,Desconhecida,Não,1487/2022 - 70320,AVENIDA NOSSA SENHORA DE FÁTIMA,53,CAIÇARA,PRAIA GRANDE,SP,"-24,048,057,397","-46,528,904,801",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PEDREIRA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,1561830,1561830/2022,2/9/2022 11:28,2/9/2022 11:28,4/5/2022,20:15,A NOITE,2/9/2022,2/9/2022 11:28,Desconhecida,Não,,RUA BRÁS CUBAS,80,CENTRO,SANTOS,SP,"-239,366,468,728,674","-463,245,776,496,923",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,04º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,120708,120708/2022,2/9/2022 11:47,2/9/2022 11:47,16/08/2022,17:10,A TARDE,16/08/2022,2/9/2022 11:47,Desconhecida,Não,,AVENIDA MILENA PETRUCH,1345,MELVI,PRAIA GRANDE,SP,"-240,346,306,912,749","-465,372,099,026,749",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Outros
2022,1764,1764/2022,2/9/2022 12:40,2/9/2022 12:40,2/9/2022,6:41,PELA MANHÃ,2/9/2022,2/9/2022 12:40,Desconhecida,Não,,RUA JÚLIO CONCEIÇÃO,0,VILA MATIAS,SANTOS,SP,"-2,394,613,537","-46,329,005,837",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,07º D.P. SANTOS,02º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Apple
2022,120724,120724/2022,2/9/2022 12:44,2/9/2022 12:44,18/08/2022,22:12,A NOITE,19/08/2022,2/9/2022 12:44,Desconhecida,Não,,RUA SEBASTIÃO BATISTA RAMOS,432,MIRIM,PRAIA GRANDE,SP,"-240,377,383,127,272","-465,007,907,981,818",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA 3,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1757,1757/2022,2/9/2022 12:44,2/9/2022 12:44,1/9/2022,,A NOITE,2/9/2022,2/9/2022 12:44,Desconhecida,Não,,Avenida dos Trabalhadores,22,Jardim Guaramar,PRAIA GRANDE,SP,"-240,025,737","-464,313,439",Terminal/Estação,,APRECIAÇÃO DO DELEGADO TITULAR,02º D.P.PRAIA GRANDE-BOQUEIRÃO,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,3221,3221/2022,2/9/2022 13:48,2/9/2022 13:48,1/9/2022,20:00,A NOITE,2/9/2022,2/9/2022 13:48,Desconhecida,Não,,,0,PQ. D'AVILLE,PERUIBE,SP,,,Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,DEL.POL.PERUIBE,01º D.P. PERUIBE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - VEICULO,,Consumado,,,,,,,,,,,,,,,,FOU1H06,SP,PERUIBE,Cinza,HONDA/CB250F TWISTER ABS,2022,2022,MOTOCICLO,1,Motorola
2022,1562924,1562924/2022,2/9/2022 15:21,2/9/2022 15:21,1/9/2022,19:10,A NOITE,2/9/2022,2/9/2022 15:21,Desconhecida,Não,,RUA JOSÉ ALVES MACIEL,121,AVIAÇÃO,PRAIA GRANDE,SP,"-240,132,409,838,048","-464,388,247,656,585",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1562948,1562948/2022,2/9/2022 15:28,2/9/2022 15:29,1/9/2022,19:10,A NOITE,2/9/2022,2/9/2022 15:28,Desconhecida,Não,,RUA JOSÉ ALVES MACIEL,121,AVIAÇÃO,PRAIA GRANDE,SP,"-240,132,409,838,048","-464,388,247,656,585",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. PRAIA GRANDE-CAIÇARA,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Xiaomi
2022,1563032,1563032/2022,2/9/2022 16:09,2/9/2022 16:09,31/08/2022,19:15,A NOITE,2/9/2022,2/9/2022 16:09,Desconhecida,Não,,RUA TUPI,68,TUPI,PRAIA GRANDE,SP,"-240,163,842,862,335","-464,619,065,112,675",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,02º D.P.PRAIA GRANDE-BOQUEIRÃO,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
2022,120734,120734/2022,2/9/2022 16:17,2/9/2022 16:17,19/08/2022,,DE MADRUGADA,20/08/2022,2/9/2022 16:17,Desconhecida,Não,,AVENIDA MINISTRO MARCOS FREIRE,19933,SOLEMAR II,PRAIA GRANDE,SP,"-240,688,622,199,351","-465,764,115,341,178",Via pública,,BO PARA INVESTIGAÇÃO,DELEGACIA ELETRONICA 3,03º D.P. PRAIA GRANDE,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,1563157,1563157/2022,2/9/2022 16:41,2/9/2022 16:41,31/08/2022,8:20,PELA MANHÃ,2/9/2022,2/9/2022 16:41,Desconhecida,Não,,Rua Manoel Louzada,400,Nossa Senhora do Sion,ITANHAEM,SP,"-241,638,006","-467,635,978",Via pública,,BO PARA REGISTRO,DELEGACIA ELETRONICA,03º D.P. ITANHAEM,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - OUTROS,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Motorola
2022,228,228/2022,2/9/2022 16:57,2/9/2022 16:57,1/9/2022,16:30,A TARDE,2/9/2022,2/9/2022 16:57,Desconhecida,Não,,Rua Jurubatuba,100,Aparecida,SANTOS,SP,"-239,772,352","-463,034,264",Via pública,,ENCAMINHAMENTO DP ÁREA DO FATO,3ªHOMICIDIOS-DEIC-DEINTER 6,03º D.P. SANTOS,Título II - Patrimônio (arts. 155 a 183),Roubo (art. 157) - TRANSEUNTE,,Consumado,,,,,,,,,,,,,,,,,,,,,0,0,,1,Samsung
